run_id,seed,document_id,template_id,generation_index,line_index,source_key,line_role,amount_semantics,intentional_repeat,resolved_item_count,name,normalized_name,quantity,amount,amount_field,row_type,excluded_from_product_duplicate_audit,amount_missing_is_error,zero_amount_is_error,duplicate_name_count,duplicate_amount_count,duplicate_triple_count,same_receipt_normalized_name_count,historical_triple_count,triple_signature
v0.4.2,,v0.4.2_026_reference_style_home_center_point_receipt,reference_style_home_center_point_receipt,26,1,items,item,line_total,true,3,ステンレス小ねじ,ステンレス小ねじ,2,440,amount,,false,false,false,1,6,1,1,1,ステンレス小ねじ|2|440
v0.4.2,,v0.4.2_026_reference_style_home_center_point_receipt,reference_style_home_center_point_receipt,26,2,items,item,line_total,true,3,軍手 12双組,軍手12双組,1,770,amount,,false,false,false,1,4,1,1,1,軍手12双組|1|770
v0.4.2,,v0.4.2_026_reference_style_home_center_point_receipt,reference_style_home_center_point_receipt,26,3,items,item,line_total,true,3,グロウコンテナ,グロウコンテナ,1,240,amount,,false,false,false,1,5,1,1,1,グロウコンテナ|1|240
v0.4.2,,v0.4.2_027_reference_style_karaoke_room_order_receipt,reference_style_karaoke_room_order_receipt,27,1,order_items,item,line_total,true,6,アイスカフェオレ,アイスカフェオレ,1,440,amount,,false,false,false,1,6,1,1,1,アイスカフェオレ|1|440
v0.4.2,,v0.4.2_027_reference_style_karaoke_room_order_receipt,reference_style_karaoke_room_order_receipt,27,2,order_items,item,line_total,true,6,コカ・ソーダ,コカ・ソーダ,1,420,amount,,false,false,false,1,4,1,1,1,コカ・ソーダ|1|420
v0.4.2,,v0.4.2_027_reference_style_karaoke_room_order_receipt,reference_style_karaoke_room_order_receipt,27,3,order_items,item,line_total,true,6,からあげバスケット,からあげバスケット,1,740,amount,,false,false,false,1,2,1,1,1,からあげバスケット|1|740
v0.4.2,,v0.4.2_027_reference_style_karaoke_room_order_receipt,reference_style_karaoke_room_order_receipt,27,4,order_items,item,line_total,true,6,ミックスピザ,ミックスピザ,3,2580,amount,,false,false,false,1,1,1,1,1,ミックスピザ|3|2580
v0.4.2,,v0.4.2_027_reference_style_karaoke_room_order_receipt,reference_style_karaoke_room_order_receipt,27,5,order_items,item,line_total,true,6,チキンナゲット,チキンナゲット,1,640,amount,,false,false,false,1,5,1,1,1,チキンナゲット|1|640
v0.4.2,,v0.4.2_027_reference_style_karaoke_room_order_receipt,reference_style_karaoke_room_order_receipt,27,6,usage,service,line_total,true,6,昼フリータイム,昼フリータイム,3,2940,room_fee,,false,false,false,1,1,1,1,1,昼フリータイム|3|2940
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,1,items,item,line_total,true,13,発酵ぬか床ミニ,発酵ぬか床ミニ,1,680,amount,,false,false,false,1,3,1,1,1,発酵ぬか床ミニ|1|680
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,2,items,item,line_total,true,13,国産野菜100%ジュース にんじん,国産野菜100%ジュースにんじん,1,120,amount,,false,false,false,1,11,1,1,1,国産野菜100%ジュースにんじん|1|120
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,3,items,item,line_total,true,13,南高梅入りべっこう飴,南高梅入りべっこう飴,2,460,amount,,false,false,false,1,2,1,1,1,南高梅入りべっこう飴|2|460
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,4,items,item,line_total,true,13,プチケーキ,プチケーキ,1,400,amount,,false,false,false,1,7,1,1,1,プチケーキ|1|400
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,5,items,item,line_total,true,13,素材を生かした豆乳スープ,素材を生かした豆乳スープ,1,300,amount,,false,false,false,1,5,1,1,1,素材を生かした豆乳スープ|1|300
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,6,items,item,line_total,true,13,ほたて貝柱と昆布のごはん,ほたて貝柱と昆布のごはん,2,980,amount,,false,false,false,1,4,1,1,1,ほたて貝柱と昆布のごはん|2|980
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,7,items,item,line_total,true,13,果実入りゼリー りんご,果実入りゼリーりんご,1,160,amount,,false,false,false,1,3,1,1,1,果実入りゼリーりんご|1|160
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,8,items,item,line_total,true,13,すけそうだらとぶりのソーセージ,すけそうだらとぶりのソーセージ,1,250,amount,,false,false,false,1,6,1,1,1,すけそうだらとぶりのソーセージ|1|250
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,9,items,item,line_total,true,13,小さめバウム 塩キャラメル,小さめバウム塩キャラメル,2,340,amount,,false,false,false,1,2,1,1,1,小さめバウム塩キャラメル|2|340
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,10,items,item,line_total,true,13,てんさい糖ビスケット,てんさい糖ビスケット,1,140,amount,,false,false,false,1,8,1,1,1,てんさい糖ビスケット|1|140
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,11,items,item,line_total,true,13,ハンバーグのデミグラスソースカレー,ハンバーグのデミグラスソースカレー,1,490,amount,,false,false,false,1,6,1,1,1,ハンバーグのデミグラスソースカレー|1|490
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,12,items,item,line_total,true,13,手づくり鍋の素 養生鍋,手づくり鍋の素養生鍋,2,680,amount,,false,false,false,1,3,1,1,1,手づくり鍋の素養生鍋|2|680
v0.4.2,,v0.4.2_028_reference_style_lifestyle_goods_long_receipt,reference_style_lifestyle_goods_long_receipt,28,13,items,item,line_total,true,13,ノンカフェイン黒豆茶,ノンカフェイン黒豆茶,1,110,amount,,false,false,false,1,11,1,1,1,ノンカフェイン黒豆茶|1|110
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,1,items,item,line_total,true,,BPクリームチーズ,BPクリームチーズ,1,250,amount,,false,false,false,1,6,1,1,1,BPクリームチーズ|1|250
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,2,items,item,line_total,true,,チョコ効果パウチ,チョコ効果パウチ,1,250,amount,,false,false,false,1,6,1,1,1,チョコ効果パウチ|1|250
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,3,items,item,line_total,true,,米久 串つきフランク,米久串つきフランク,2,660,amount,,false,false,false,1,3,1,1,1,米久串つきフランク|2|660
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,4,items,item,line_total,true,,大陸肉ワンタン,大陸肉ワンタン,2,280,amount,,false,false,false,1,4,1,1,1,大陸肉ワンタン|2|280
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,5,items,item,line_total,true,,富士の恵み 木綿,富士の恵み木綿,1,70,amount,,false,false,false,1,2,1,1,1,富士の恵み木綿|1|70
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,6,items,item,line_total,true,,野菜,野菜,1,140,amount,,false,false,false,1,8,1,1,1,野菜|1|140
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,7,items,item,line_total,true,,豚肉しゃぶしゃぶ用,豚肉しゃぶしゃぶ用,1,980,amount,,false,false,false,1,4,1,1,1,豚肉しゃぶしゃぶ用|1|980
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,8,items,item,line_total,true,,金のつぶ とろっ豆,金のつぶとろっ豆,1,100,amount,,false,false,false,1,7,1,1,1,金のつぶとろっ豆|1|100
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,9,items,item,line_total,true,,塩昆布,塩昆布,1,110,amount,,false,false,false,1,11,1,1,1,塩昆布|1|110
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,10,items,item,line_total,true,,明治エッセルクッキー,明治エッセルクッキー,2,200,amount,,false,false,false,1,5,1,1,1,明治エッセルクッキー|2|200
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,11,items,item,line_total,true,,ジャガリコバター,ジャガリコバター,1,150,amount,,false,false,false,1,10,1,1,1,ジャガリコバター|1|150
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,12,items,item,line_total,true,,Smile マイルド,Smileマイルド,1,120,amount,,false,false,false,1,11,1,1,1,Smileマイルド|1|120
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,13,items,item,line_total,true,,キャベツ,キャベツ,1,90,amount,,false,false,false,1,5,1,1,1,キャベツ|1|90
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,14,items,item,line_total,true,,いわし蒲焼,いわし蒲焼,1,150,amount,,false,false,false,1,10,1,1,1,いわし蒲焼|1|150
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,15,items,item,line_total,true,,金のつぶ 海苔たれ,金のつぶ海苔たれ,1,120,amount,,false,false,false,1,11,1,1,1,金のつぶ海苔たれ|1|120
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,16,items,item,line_total,true,,TVBP 生ハム,TVBP生ハム,1,170,amount,,false,false,false,1,5,1,1,1,TVBP生ハム|1|170
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,17,items,item,line_total,true,,ツナマヨおにぎり,ツナマヨおにぎり,1,140,amount,,false,false,false,1,8,1,1,1,ツナマヨおにぎり|1|140
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,18,items,item,line_total,true,,ジャガリコサラダ,ジャガリコサラダ,1,130,amount,,false,false,false,1,4,1,1,1,ジャガリコサラダ|1|130
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,19,items,item,line_total,true,,ミックスサラダ,ミックスサラダ,2,260,amount,,false,false,false,1,7,1,1,1,ミックスサラダ|2|260
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,20,items,item,line_total,true,,早ゆでフィジリ,早ゆでフィジリ,1,70,amount,,false,false,false,1,2,1,1,1,早ゆでフィジリ|1|70
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,21,items,item,line_total,true,,納豆3P,納豆3P,1,110,amount,,false,false,false,1,11,1,1,1,納豆3P|1|110
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,22,items,item,line_total,true,,CBアップルティー,CBアップルティー,1,80,amount,,false,false,false,1,2,1,1,1,CBアップルティー|1|80
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,23,items,item,line_total,true,,バナナ袋,バナナ袋,1,170,amount,,false,false,false,1,5,1,1,1,バナナ袋|1|170
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,24,items,item,line_total,true,,きざみねぎ,きざみねぎ,1,90,amount,,false,false,false,1,5,1,1,1,きざみねぎ|1|90
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,25,items,item,line_total,true,,さばみそ煮,さばみそ煮,1,130,amount,,false,false,false,1,4,1,1,1,さばみそ煮|1|130
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,26,items,item,line_total,true,,チップスターSうなぎ,チップスターSうなぎ,1,80,amount,,false,false,false,1,2,1,1,1,チップスターSうなぎ|1|80
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,27,items,item,line_total,true,,ミニノダイズシオアジ,ミニノダイズシオアジ,1,90,amount,,false,false,false,1,5,1,1,1,ミニノダイズシオアジ|1|90
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,28,items,item,line_total,true,,まるごとイカ唐揚げ,まるごとイカ唐揚げ,1,280,amount,,false,false,false,1,4,1,1,1,まるごとイカ唐揚げ|1|280
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,29,items,item,line_total,true,,たまご10個,たまご10個,1,240,amount,,false,false,false,1,5,1,1,1,たまご10個|1|240
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,30,items,item,line_total,true,,明治エッセルチョコ,明治エッセルチョコ,1,100,amount,,false,false,false,1,7,1,1,1,明治エッセルチョコ|1|100
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,31,items,item,line_total,true,,骨なしチキンとフランク,骨なしチキンとフランク,1,550,amount,,false,false,false,1,2,1,1,1,骨なしチキンとフランク|1|550
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,32,items,item,line_total,true,,オーガニック磯のり塩,オーガニック磯のり塩,1,110,amount,,false,false,false,1,11,1,1,1,オーガニック磯のり塩|1|110
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,33,items,item,line_total,true,,千切キャベツ スーパー,千切キャベツスーパー,1,230,amount,,false,false,false,1,3,1,1,1,千切キャベツスーパー|1|230
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,34,items,item,line_total,true,,冷凍うどん5食,冷凍うどん5食,1,230,amount,,false,false,false,1,3,1,1,1,冷凍うどん5食|1|230
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,35,items,item,line_total,true,,トマトケチャップ,トマトケチャップ,1,190,amount,,false,false,false,1,2,1,1,1,トマトケチャップ|1|190
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,36,items,item,line_total,true,,丸永おいももなか,丸永おいももなか,1,90,amount,,false,false,false,1,5,1,1,1,丸永おいももなか|1|90
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,37,items,item,line_total,true,,牛角にんにく塩ドレ,牛角にんにく塩ドレ,1,180,amount,,false,false,false,1,6,1,1,1,牛角にんにく塩ドレ|1|180
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,38,items,item,line_total,true,,かぼちゃ1/4カット,かぼちゃ1/4カット,1,150,amount,,false,false,false,1,10,1,1,1,かぼちゃ1/4カット|1|150
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,39,items,item,line_total,true,,ハッシュドポテト,ハッシュドポテト,1,230,amount,,false,false,false,1,3,1,1,1,ハッシュドポテト|1|230
v0.4.2,,v0.4.2_029_reference_style_monthly_supermarket_bulk_receipt,reference_style_monthly_supermarket_bulk_receipt,29,40,items,item,line_total,true,,カットレタス,カットレタス,1,120,amount,,false,false,false,1,11,1,1,1,カットレタス|1|120
v0.4.2,,v0.4.2_030_reference_style_parking_invoice_watermark_receipt,reference_style_parking_invoice_watermark_receipt,30,1,calculation.total,receipt_total_only,not_applicable,false,2,[receipt_total_only],[receipt_total_only],1,1100,amount,,true,false,false,0,0,0,0,0,[receipt_total_only]|1|1100
v0.4.2,,v0.4.2_031_reference_style_service_exchange_qr_receipt,reference_style_service_exchange_qr_receipt,31,1,input_lines,item,line_total,true,3,交換券25円紙券,交換券25円紙券,1,25,amount,,false,false,false,1,1,1,1,1,交換券25円紙券|1|25
v0.4.2,,v0.4.2_031_reference_style_service_exchange_qr_receipt,reference_style_service_exchange_qr_receipt,31,2,payout_lines,item,line_total,true,3,62円郵送券・封筒,62円郵送券・封筒,3,186,amount,,false,false,false,1,1,1,1,1,62円郵送券・封筒|3|186
v0.4.2,,v0.4.2_031_reference_style_service_exchange_qr_receipt,reference_style_service_exchange_qr_receipt,31,3,payout_lines,item,line_total,true,3,5円差額券・ミニタグ,5円差額券・ミニタグ,4,20,amount,,false,false,false,1,1,1,1,1,5円差額券・ミニタグ|4|20
v0.4.2,,v0.4.2_032_reference_style_shared_workspace_time_receipt,reference_style_shared_workspace_time_receipt,32,1,options,item,line_total,true,2,ドリンク追加,ドリンク追加,1,260,amount,,false,false,false,1,7,1,1,1,ドリンク追加|1|260
v0.4.2,,v0.4.2_032_reference_style_shared_workspace_time_receipt,reference_style_shared_workspace_time_receipt,32,2,usage,service,line_total,true,2,5時間集中パック,5時間集中パック,1,1980,base_fee,,false,false,false,1,1,1,1,1,5時間集中パック|1|1980
v0.4.2,,v0.4.2_033_reference_style_taxi_short_receipt,reference_style_taxi_short_receipt,33,1,calculation.total,receipt_total_only,not_applicable,false,1,[receipt_total_only],[receipt_total_only],1,1200,amount,,true,false,false,0,0,0,0,0,[receipt_total_only]|1|1200
v0.4.2,,v0.4.2_034_store_unique_v5_logo_style_001_sweets_ink_enso_brush,store_unique_v5_logo_style_001_sweets_ink_enso_brush,34,1,items,item,line_total,true,6,栗まんじゅう,栗まんじゅう,1,190,amount,item,false,false,false,1,2,1,1,0,栗まんじゅう|1|190
v0.4.2,,v0.4.2_034_store_unique_v5_logo_style_001_sweets_ink_enso_brush,store_unique_v5_logo_style_001_sweets_ink_enso_brush,34,2,items,item,line_total,true,6,お茶菓子袋,お茶菓子袋,1,170,amount,item,false,false,false,1,5,1,1,0,お茶菓子袋|1|170
v0.4.2,,v0.4.2_034_store_unique_v5_logo_style_001_sweets_ink_enso_brush,store_unique_v5_logo_style_001_sweets_ink_enso_brush,34,3,items,item,line_total,true,6,餅どら焼,餅どら焼,1,360,amount,item,false,false,false,1,3,1,1,0,餅どら焼|1|360
v0.4.2,,v0.4.2_034_store_unique_v5_logo_style_001_sweets_ink_enso_brush,store_unique_v5_logo_style_001_sweets_ink_enso_brush,34,4,items,item,line_total,true,6,小倉最中,小倉最中,1,1130,amount,item,false,false,false,1,2,1,1,0,小倉最中|1|1130
v0.4.2,,v0.4.2_034_store_unique_v5_logo_style_001_sweets_ink_enso_brush,store_unique_v5_logo_style_001_sweets_ink_enso_brush,34,5,items,item,line_total,true,6,手提げ紙箱,手提げ紙箱,1,220,amount,item,false,false,false,1,6,1,1,0,手提げ紙箱|1|220
v0.4.2,,v0.4.2_034_store_unique_v5_logo_style_001_sweets_ink_enso_brush,store_unique_v5_logo_style_001_sweets_ink_enso_brush,34,6,items,item,line_total,true,6,季節の上生菓子,季節の上生菓子,1,1150,amount,item,false,false,false,1,1,1,1,0,季節の上生菓子|1|1150
v0.4.2,,v0.4.2_035_store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,35,1,items,item,line_total,true,6,黒毛和牛切落し,黒毛和牛切落し,1,1280,amount,item,false,false,false,2,2,1,1,0,黒毛和牛切落し|1|1280
v0.4.2,,v0.4.2_035_store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,35,2,items,item,line_total,true,6,牛タン端切れ,牛タン端切れ,1,540,amount,item,false,false,false,1,7,1,1,0,牛タン端切れ|1|540
v0.4.2,,v0.4.2_035_store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,35,3,items,item,line_total,true,6,国産鶏もも角切り,国産鶏もも角切り,1,820,amount,item,false,false,false,2,1,1,1,0,国産鶏もも角切り|1|820
v0.4.2,,v0.4.2_035_store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,35,4,items,item,line_total,true,6,手ごねハンバーグ種,手ごねハンバーグ種,1,1230,amount,item,false,false,false,2,1,1,1,0,手ごねハンバーグ種|1|1230
v0.4.2,,v0.4.2_035_store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,35,5,items,item,line_total,true,6,焼肉盛合せ小,焼肉盛合せ小,1,200,amount,item,false,false,false,2,5,1,1,0,焼肉盛合せ小|1|200
v0.4.2,,v0.4.2_035_store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,store_unique_v5_logo_style_002_butcher_shop_heavy_horizontal_brush,35,6,items,item,line_total,true,6,豚肩ロース薄切り,豚肩ロース薄切り,1,540,amount,item,false,false,false,1,7,1,1,0,豚肩ロース薄切り|1|540
v0.4.2,,v0.4.2_036_store_unique_v5_logo_style_003_drugstore_seal_square,store_unique_v5_logo_style_003_drugstore_seal_square,36,1,items,item,line_total,true,4,マスク7枚入,マスク7枚入,1,400,amount,item,false,false,false,1,7,1,1,0,マスク7枚入|1|400
v0.4.2,,v0.4.2_036_store_unique_v5_logo_style_003_drugstore_seal_square,store_unique_v5_logo_style_003_drugstore_seal_square,36,2,items,item,line_total,true,4,栄養ドリンク,栄養ドリンク,1,930,amount,item,false,false,false,1,3,1,1,0,栄養ドリンク|1|930
v0.4.2,,v0.4.2_036_store_unique_v5_logo_style_003_drugstore_seal_square,store_unique_v5_logo_style_003_drugstore_seal_square,36,3,items,item,line_total,true,4,絆創膏パック,絆創膏パック,1,440,amount,item,false,false,false,1,6,1,1,0,絆創膏パック|1|440
v0.4.2,,v0.4.2_036_store_unique_v5_logo_style_003_drugstore_seal_square,store_unique_v5_logo_style_003_drugstore_seal_square,36,4,items,item,line_total,true,4,歯ブラシ2本,歯ブラシ2本,1,810,amount,item,false,false,false,1,3,1,1,0,歯ブラシ2本|1|810
v0.4.2,,v0.4.2_037_store_unique_v5_logo_style_006_station_deli_side_icons,store_unique_v5_logo_style_006_station_deli_side_icons,37,1,items,item,line_total,true,5,季節惣菜,季節惣菜,1,920,amount,item,false,false,false,1,2,1,1,0,季節惣菜|1|920
v0.4.2,,v0.4.2_037_store_unique_v5_logo_style_006_station_deli_side_icons,store_unique_v5_logo_style_006_station_deli_side_icons,37,2,items,item,line_total,true,5,つくね串,つくね串,1,340,amount,item,false,false,false,1,2,1,1,0,つくね串|1|340
v0.4.2,,v0.4.2_037_store_unique_v5_logo_style_006_station_deli_side_icons,store_unique_v5_logo_style_006_station_deli_side_icons,37,3,items,item,line_total,true,5,炊き込みご飯,炊き込みご飯,1,580,amount,item,false,false,false,1,2,1,1,0,炊き込みご飯|1|580
v0.4.2,,v0.4.2_037_store_unique_v5_logo_style_006_station_deli_side_icons,store_unique_v5_logo_style_006_station_deli_side_icons,37,4,items,item,line_total,true,5,焼鳥もも串,焼鳥もも串,1,1130,amount,item,false,false,false,1,2,1,1,0,焼鳥もも串|1|1130
v0.4.2,,v0.4.2_037_store_unique_v5_logo_style_006_station_deli_side_icons,store_unique_v5_logo_style_006_station_deli_side_icons,37,5,items,item,line_total,true,5,鶏そぼろ弁当,鶏そぼろ弁当,1,510,amount,item,false,false,false,1,6,1,1,0,鶏そぼろ弁当|1|510
v0.4.2,,v0.4.2_038_store_unique_v5_logo_style_012_premium_grocery_english_jp,store_unique_v5_logo_style_012_premium_grocery_english_jp,38,1,items,item,line_total,true,4,オリーブ小瓶,オリーブ小瓶,1,700,amount,item,false,false,false,1,4,1,1,0,オリーブ小瓶|1|700
v0.4.2,,v0.4.2_038_store_unique_v5_logo_style_012_premium_grocery_english_jp,store_unique_v5_logo_style_012_premium_grocery_english_jp,38,2,items,item,line_total,true,4,瓶入りジャム,瓶入りジャム,1,770,amount,item,false,false,false,1,4,1,1,0,瓶入りジャム|1|770
v0.4.2,,v0.4.2_038_store_unique_v5_logo_style_012_premium_grocery_english_jp,store_unique_v5_logo_style_012_premium_grocery_english_jp,38,3,items,item,line_total,true,4,熟成チーズ小箱,熟成チーズ小箱,2,1040,amount,item,false,false,false,1,6,1,1,0,熟成チーズ小箱|2|1040
v0.4.2,,v0.4.2_038_store_unique_v5_logo_style_012_premium_grocery_english_jp,store_unique_v5_logo_style_012_premium_grocery_english_jp,38,4,items,item,line_total,true,4,ギフト包装料,ギフト包装料,1,160,amount,item,false,false,false,1,3,1,1,0,ギフト包装料|1|160
v0.4.2,,v0.4.2_039_store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,39,1,items,item,line_total,true,5,季節蒸し小鉢,季節蒸し小鉢,1,240,amount,item,false,false,false,1,5,1,1,0,季節蒸し小鉢|1|240
v0.4.2,,v0.4.2_039_store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,39,2,items,item,line_total,true,5,うな重 松,うな重松,1,200,amount,item,false,false,false,1,5,1,1,0,うな重松|1|200
v0.4.2,,v0.4.2_039_store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,39,3,items,item,line_total,true,5,肝吸い,肝吸い,2,1600,amount,item,false,false,false,1,1,1,1,0,肝吸い|2|1600
v0.4.2,,v0.4.2_039_store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,39,4,items,item,line_total,true,5,お新香,お新香,1,480,amount,item,false,false,false,1,6,1,1,0,お新香|1|480
v0.4.2,,v0.4.2_039_store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,store_unique_v5_logo_style_015_washoku_heavy_horizontal_brush,39,5,items,item,line_total,true,5,白焼き小皿,白焼き小皿,1,350,amount,item,false,false,false,1,5,1,1,0,白焼き小皿|1|350
v0.4.2,,v0.4.2_040_store_unique_v5_logo_style_017_apparel_english_jp,store_unique_v5_logo_style_017_apparel_english_jp,40,1,items,item,line_total,true,4,ロゴTシャツ,ロゴTシャツ,1,1010,amount,item,false,false,false,1,1,1,1,0,ロゴTシャツ|1|1010
